e401k,inc,marr,male,age,fsize,nettfa,p401k,pira,incsq,agesq
0,12.69,0,1,29,1,29,0,1,161.0361,841
0,17.967,0,0,61,2,32.648,0,0,322.813,3721
0,45.594,1,0,43,7,0.22,0,0,2078.813,1849
0,45.948,1,0,30,2,44,0,1,2111.219,900
0,30.606,1,0,29,2,-0.9,0,0,936.7273,841
1,23.55,1,0,53,2,-8.259,0,0,554.6025,2809
0,48,1,0,52,3,12.8,0,1,2304,2704
0,31.74,1,0,29,5,-5.559,0,0,1007.428,841
1,41.298,1,0,44,4,0.05,0,0,1705.525,1936
1,19.044,0,0,34,3,1.85,1,0,362.674,1156
1,42.534,1,0,45,3,-0.813,0,1,1809.141,2025
1,70.974,1,0,36,3,24.042,1,1,5037.309,1296
1,46.404,1,0,64,2,107.999,1,1,2153.331,4096
0,52.884,1,0,42,4,11,0,1,2796.717,1764
0,13.8,0,0,32,1,-19.565,0,0,190.44,1024
0,18.204,0,0,61,1,25.398,0,1,331.3856,3721
0,28.335,1,0,25,3,-7.6,0,0,802.8722,625
1,28.458,0,1,27,1,7.65,1,0,809.8578,729
0,10.755,0,0,31,1,0.1,0,0,115.67,961
1,31.65,0,0,51,1,52.475,1,1,1001.722,2601
0,27.66,0,0,48,1,37.894,0,1,765.0756,2304
1,51.48,1,0,26,2,32.15,1,0,2650.19,676
0,55.83,1,0,28,2,-3.2,0,0,3116.989,784
0,38.49,1,0,32,4,8.5,0,1,1481.48,1024
1,31.857,1,0,33,4,5.8,1,0,1014.868,1089
0,18.204,0,0,59,1,0.875,0,0,331.3856,3481
0,25.71,1,0,42,4,0.1,0,0,661.004,1764
1,30.795,1,0,58,2,51.987,0,1,948.332,3364
0,40.323,1,1,25,3,-0.675,0,0,1625.944,625
0,10.404,0,1,26,1,3.7,0,0,108.2432,676
0,14.4,0,0,37,2,36.95,0,0,207.36,1369
1,57.414,1,0,42,5,1.76,1,0,3296.368,1764
1,50.025,1,0,36,4,21.844,1,0,2502.501,1296
0,27.87,1,0,54,4,-3.98,0,0,776.7369,2916
0,45.039,1,0,33,5,-0.704,0,0,2028.512,1089
1,51.099,1,0,62,2,27.17,0,0,2611.108,3844
0,18.9,0,0,43,3,9.15,0,0,357.21,1849
1,36.618,0,1,29,1,-2,0,0,1340.878,841
0,37.776,1,0,35,2,5.55,0,0,1427.026,1225
1,66.759,0,1,60,2,17,0,0,4456.765,3600
0,31.8,1,0,31,4,3.6,0,0,1011.24,961
1,18.378,0,0,26,4,-1.7,0,0,337.7509,676
0,10.401,0,0,27,1,-5.396,0,0,108.1808,729
1,91.017,1,0,46,4,164.392,1,1,8284.094,2116
0,64.347,1,0,34,4,7.723,0,0,4140.537,1156
0,69.009,1,0,37,4,6.9,0,1,4762.243,1369
1,112.35,1,0,27,2,11.9,1,0,12622.52,729
0,36.666,1,0,42,3,1.5,0,0,1344.396,1764
1,58.896,0,1,50,3,22.5,0,1,3468.739,2500
0,36.153,1,0,31,5,-1.334,0,0,1307.039,961
0,55.35,1,1,38,4,1.35,0,0,3063.622,1444
0,15.33,0,1,30,2,0.499,0,0,235.0089,900
0,22.893,0,1,61,1,41.499,0,1,524.0894,3721
0,85.569,1,0,30,2,29.648,0,1,7322.054,900
1,30.48,0,1,35,1,14.95,1,0,929.0304,1225
0,65.55,1,0,54,3,-4.5,0,0,4296.803,2916
0,114.3,1,0,35,2,35.599,0,1,13064.49,1225
0,19.23,0,0,25,1,-3.001,0,0,369.7929,625
0,45.951,1,0,33,4,0,0,0,2111.494,1089
1,12.81,0,1,29,1,0.5,1,0,164.0961,841
0,17.919,0,0,62,2,2.5,0,0,321.0906,3844
1,61.44,0,0,39,3,40.4,1,0,3774.874,1521
0,26.832,1,0,57,2,-2.5,0,0,719.9562,3249
0,22.362,0,1,30,1,1.2,0,0,500.059,900
0,23.37,0,1,29,1,0.955,0,0,546.1569,841
0,19.5,0,1,48,1,65,0,1,380.25,2304
1,22.638,0,0,46,2,2.15,0,0,512.4791,2116
0,34.563,1,0,40,2,81.668,0,1,1194.601,1600
0,55.356,1,0,59,4,31.498,0,1,3064.287,3481
0,26.412,1,0,52,2,6.107,0,1,697.5938,2704
1,34.047,1,0,49,3,25.293,1,0,1159.198,2401
1,33.414,1,0,56,3,16.998,1,0,1116.495,3136
0,17.04,1,0,31,3,0.7,0,1,290.3616,961
1,17.88,0,0,53,1,17.7,1,1,319.6944,2809
1,25.443,0,0,37,2,-9.312,0,0,647.3463,1369
0,43.272,1,0,32,3,-11.495,0,0,1872.466,1024
0,33.51,1,0,58,2,75.299,0,0,1122.92,3364
0,31.839,1,0,34,2,4.6,0,1,1013.722,1156
1,32.343,0,1,37,1,74.45,1,0,1046.07,1369
0,63.255,1,0,44,5,8.7,0,0,4001.195,1936
0,35.205,1,0,27,5,2.115,0,0,1239.392,729
0,38.4,1,0,50,2,76.85,0,1,1474.56,2500
0,19.2,0,0,33,1,0.005,0,0,368.64,1089
1,68.481,1,0,33,2,73.499,0,1,4689.648,1089
0,13.443,1,0,50,4,0.9,0,0,180.7142,2500
0,26.661,1,0,45,4,0.8,0,0,710.8089,2025
0,49.992,1,1,61,2,-2.752,0,0,2499.2,3721
0,56.253,1,1,49,3,0.133,0,0,3164.4,2401
0,29.85,1,0,34,2,1.149,0,0,891.0225,1156
0,26.217,0,1,35,1,0,0,0,687.3311,1225
0,13.2,1,0,35,4,2.75,0,0,174.24,1225
0,30.639,1,0,52,4,-4.306,0,1,938.7483,2704
0,66.288,1,0,59,2,119.688,0,1,4394.099,3481
1,96.153,1,0,49,3,150,1,1,9245.399,2401
1,42.135,1,0,38,5,4.7,0,1,1775.358,1444
0,87.66,1,0,49,2,33.249,0,1,7684.276,2401
0,15.78,0,0,45,2,0.499,0,0,249.0084,2025
0,18.675,0,0,41,2,-3.5,0,0,348.7556,1681
0,25.2,1,0,51,2,-7.996,0,0,635.04,2601
0,21.42,1,0,32,4,0.3,0,0,458.8164,1024
0,33.843,1,1,25,3,-4.355,0,0,1145.349,625
0,32.034,1,0,28,2,3,0,0,1026.177,784
0,32.856,1,0,59,2,0.35,0,0,1079.517,3481
1,50.46,0,0,42,1,-3.8,0,0,2546.211,1764
0,28.875,0,0,45,2,36.4,0,1,833.7656,2025
0,123.246,1,0,42,3,-2.5,0,0,15189.58,1764
1,24.018,1,0,45,3,1.05,0,0,576.8643,2025
1,49.959,1,0,57,2,151.998,1,0,2495.902,3249
0,17.652,0,0,38,3,1.2,0,0,311.5931,1444
0,16.029,1,0,62,5,-2.8,0,0,256.9288,3844
1,13.395,0,0,43,2,-0.23,0,0,179.426,1849
0,17.349,0,0,30,1,-0.55,0,0,300.9878,900
0,11.082,0,0,38,4,0.045,0,0,122.8107,1444
0,21.84,1,0,29,4,-3.2,0,0,476.9856,841
1,37.68,1,0,40,5,36.8,1,0,1419.782,1600
1,37.098,1,0,51,4,3,1,0,1376.262,2601
1,35.64,0,1,46,1,47.5,0,1,1270.21,2116
0,55.365,1,0,27,3,-7.67,0,0,3065.283,729
0,97.998,0,1,26,1,-15,0,0,9603.608,676
1,15.207,0,1,58,1,1.249,0,0,231.2528,3364
1,63.411,1,0,45,3,81.5,1,1,4020.955,2025
1,55.782,0,0,34,1,26.5,1,1,3111.632,1156
0,15.306,0,0,40,2,-2.84,0,0,234.2736,1600
1,13.845,0,0,48,2,-3,1,0,191.684,2304
1,19.14,0,0,41,2,-3.8,0,0,366.3396,1681
0,14.85,0,1,25,1,1.4,0,0,220.5225,625
0,34.452,1,0,32,3,7.21,0,0,1186.94,1024
1,23.67,1,0,44,4,0.8,1,0,560.2689,1936
0,102.171,1,1,35,4,86.5,0,1,10438.91,1225
1,58.347,1,0,46,4,15.3,1,1,3404.372,2116
0,21.675,1,1,57,4,2.3,0,1,469.8056,3249
1,46.161,1,0,34,2,25.299,0,0,2130.838,1156
0,19.965,0,0,50,1,-6.6,0,1,398.6012,2500
0,15.708,0,0,33,2,-5.4,0,0,246.7413,1089
0,21.66,1,0,29,4,1.45,0,0,469.1556,841
0,51.492,0,1,42,1,64.653,0,1,2651.426,1764
0,53.796,1,0,32,5,-1,0,0,2894.01,1024
0,20.88,1,0,31,2,-5.6,0,0,435.9744,961
1,63.363,1,0,51,3,34.849,1,1,4014.87,2601
1,100.845,1,0,33,2,196.4,1,1,10169.71,1089
1,77.244,1,0,49,4,206.5,1,0,5966.636,2401
1,60.651,1,1,36,4,-28.701,0,0,3678.544,1296
0,17.091,1,1,46,5,0,0,0,292.1023,2116
0,32.58,0,1,25,1,0.4,0,0,1061.457,625
1,21.588,0,1,30,1,-0.1,1,0,466.0417,900
0,40.2,1,0,43,5,-5.31,0,0,1616.04,1849
0,65.505,1,0,34,4,0.55,0,0,4290.905,1156
0,21.6,0,1,28,2,0,0,0,466.56,784
0,10.902,0,0,50,2,0.12,0,0,118.8536,2500
0,26.964,0,1,46,1,11.999,0,0,727.0573,2116
1,33.663,1,0,60,2,65.398,1,1,1133.197,3600
0,15.696,1,0,64,3,13.099,0,0,246.3644,4096
0,22.659,1,0,61,2,59.5,0,1,513.4303,3721
1,27.546,1,0,43,3,39.099,0,1,758.7821,1849
1,48.732,1,0,41,4,17.3,1,0,2374.808,1681
0,20.616,1,0,37,5,18.973,0,0,425.0194,1369
0,31.5,0,0,38,3,0,0,0,992.25,1444
0,11.88,1,0,51,5,0,0,0,141.1344,2601
1,30.09,0,1,35,3,30.96,1,0,905.4081,1225
0,46.506,1,0,25,2,7.799,0,0,2162.808,625
0,10.2,0,0,53,1,-0.15,0,0,104.04,2809
0,29.25,0,1,34,1,-12.9,0,0,855.5625,1156
0,50.064,1,0,39,3,2.9,0,0,2506.404,1521
0,28.527,1,0,36,3,-5,0,0,813.7897,1296
1,35.913,1,0,45,4,66.049,0,0,1289.743,2025
0,22.44,1,0,32,3,0,0,0,503.5536,1024
0,23.52,1,0,35,5,-0.8,0,0,553.1904,1225
1,59.139,1,0,26,2,1.972,0,0,3497.421,676
1,24.906,0,0,46,1,44.6,1,0,620.3088,2116
0,54.729,1,0,55,4,4.498,0,0,2995.263,3025
0,36,0,1,35,1,-10.7,0,0,1296,1225
0,16.947,0,0,58,1,0.1,0,0,287.2008,3364
0,43.35,1,0,42,5,-0.03,0,0,1879.222,1764
0,26.64,1,0,50,4,2.9,0,0,709.6896,2500
0,10.65,0,1,50,1,0,0,0,113.4225,2500
0,37.92,1,0,37,3,7.3,0,0,1437.926,1369
0,74.724,1,0,38,2,50.4,0,1,5583.676,1444
0,13.5,0,0,29,2,0,0,0,182.25,841
0,41.715,1,0,33,4,6.35,0,1,1740.141,1089
0,36.894,1,0,33,4,12.3,0,0,1361.167,1089
1,31.719,0,0,46,3,15,0,1,1006.095,2116
1,101.856,1,0,43,4,130.238,1,1,10374.65,1849
1,26.04,1,0,33,4,-23.701,1,1,678.0817,1089
0,76.395,1,0,50,3,197.469,0,1,5836.195,2500
1,21.192,1,0,64,2,24.351,1,0,449.1008,4096
1,58.05,0,0,49,2,3,0,0,3369.802,2401
0,15.561,0,0,45,2,-0.501,0,0,242.1447,2025
1,34.764,0,0,42,3,10.96,1,1,1208.536,1764
1,60.6,0,1,44,3,9.399,0,0,3672.36,1936
0,84.378,1,0,47,3,43.198,0,0,7119.646,2209
0,36.015,0,1,40,1,-5.85,0,0,1297.08,1600
0,24.708,1,0,63,2,7.499,0,1,610.4853,3969
0,16.872,1,0,30,4,0.8,0,0,284.6644,900
0,12.504,0,0,41,4,1.7,0,0,156.35,1681
1,70.926,1,0,47,3,37.51,1,1,5030.498,2209
0,29.355,1,0,29,5,0,0,0,861.716,841
0,22.314,1,0,32,7,-2.2,0,0,497.9146,1024
0,16.29,0,0,56,1,2.863,0,0,265.3641,3136
0,132.057,1,0,40,4,39.8,0,1,17439.05,1600
1,38.973,0,0,41,3,-20.7,1,0,1518.895,1681
1,24.015,0,1,39,3,-1.95,0,0,576.7202,1521
1,11.112,0,1,33,1,5,1,0,123.4766,1089
0,19.05,1,0,52,4,1.8,0,0,362.9025,2704
0,14.4,1,0,46,4,-4,0,0,207.36,2116
1,24.03,0,0,46,2,-5.931,1,1,577.4409,2116
0,16.59,1,0,33,5,-11.601,0,0,275.2281,1089
0,16.5,0,1,30,1,0.25,0,0,272.25,900
0,21.177,0,0,35,4,-0.397,0,0,448.4653,1225
1,49.848,0,0,50,3,23.25,1,1,2484.823,2500
1,60.369,0,1,30,1,31.9,1,1,3644.416,900
1,50.013,1,0,50,2,6.4,1,1,2501.3,2500
0,61.665,1,1,48,3,6.94,0,1,3802.572,2304
0,16.749,1,0,35,3,1.725,0,0,280.529,1225
0,13.104,0,1,39,1,-1.5,0,0,171.7148,1521
0,30.294,1,0,63,3,-3.447,0,0,917.7265,3969
1,47.073,1,0,42,4,1.35,1,1,2215.867,1764
0,27.39,1,0,55,2,45.7,0,1,750.212,3025
0,34.818,1,0,31,4,52.615,0,1,1212.293,961
1,26.241,0,1,35,1,4.85,0,1,688.59,1225
1,88.764,1,0,38,2,57.7,1,0,7879.048,1444
0,34.62,1,0,29,4,15.3,0,0,1198.544,841
1,68.142,1,0,28,3,5,0,0,4643.332,784
0,48,1,0,46,4,-19.6,0,0,2304,2116
0,51.9,1,0,35,4,0.8,0,0,2693.61,1225
1,160.701,1,0,39,6,399.946,1,1,25824.81,1521
0,113.199,1,0,40,4,1317.947,0,1,12814.01,1600
1,39.066,1,0,36,3,3.768,1,0,1526.152,1296
1,38.511,1,0,49,2,14.903,1,0,1483.097,2401
1,23.064,0,0,35,2,1.7,0,0,531.9481,1225
0,61.245,1,0,63,3,82.949,0,1,3750.95,3969
0,30.936,1,0,28,4,1.791,0,1,957.0361,784
1,70.092,1,0,51,5,17.049,1,0,4912.889,2601
0,50.4,1,0,39,2,15.4,0,1,2540.16,1521
1,51.252,1,1,42,5,-4.569,1,1,2626.767,1764
0,13.44,0,0,42,4,0,0,0,180.6336,1764
1,70.974,1,0,64,4,107.669,1,1,5037.309,4096
1,27.915,0,1,40,1,-3.651,0,0,779.2473,1600
0,44.205,1,0,44,4,27.5,0,0,1954.082,1936
1,32.994,0,1,36,1,29.692,1,0,1088.604,1296
0,35.97,1,0,48,4,-0.45,0,1,1293.841,2304
1,40.212,1,0,36,4,-0.5,1,0,1617.005,1296
0,17.508,0,0,61,1,41.699,0,1,306.53,3721
1,21.576,0,1,46,1,0.05,0,0,465.5238,2116
0,17.34,0,1,29,1,0.35,0,0,300.6756,841
0,55.716,0,1,39,1,9.2,0,0,3104.273,1521
1,41.994,1,0,37,5,13.6,1,0,1763.496,1369
0,71.988,1,1,46,1,-10,0,1,5182.272,2116
0,24.66,0,0,59,2,37,0,1,608.1156,3481
1,108.84,1,0,41,2,78.656,1,1,11846.14,1681
0,71.748,1,0,56,3,95,0,1,5147.776,3136
0,24.168,0,0,26,1,-9.795,0,0,584.0922,676
0,49.83,0,1,50,1,126.15,0,1,2483.029,2500
0,29.424,1,0,29,2,-0.101,0,0,865.7718,841
0,36.639,1,0,27,4,11.425,0,1,1342.416,729
1,49.257,1,0,63,5,135.9,1,1,2426.252,3969
0,32.511,1,0,52,2,10.7,0,1,1056.965,2704
0,49.194,0,0,41,3,19.7,0,1,2420.05,1681
0,36.12,0,1,46,1,0.5,0,1,1304.654,2116
1,42.906,1,0,34,4,1.35,0,0,1840.925,1156
0,22.362,1,0,29,3,-6.89,0,0,500.059,841
1,53.757,1,0,63,2,72.596,1,1,2889.815,3969
0,34.836,1,0,35,5,-3.001,0,0,1213.547,1225
1,19.173,0,0,44,1,0.95,1,0,367.6039,1936
1,100.452,1,0,38,2,76.84,1,0,10090.61,1444
0,17.88,0,1,40,3,-7.451,0,0,319.6944,1600
1,17.619,0,0,26,1,-2.055,1,0,310.4291,676
1,79.311,1,1,48,1,6.5,0,0,6290.234,2304
1,51.96,1,0,34,2,-9.5,0,0,2699.842,1156
1,65.049,1,1,25,2,9.3,1,1,4231.373,625
0,30.639,1,0,63,4,80.154,0,0,938.7483,3969
1,16.779,1,0,39,4,0.098,1,0,281.5348,1521
0,28.98,0,1,53,1,3,0,0,839.8404,2809
0,24.108,0,1,32,1,1.399,0,1,581.1957,1024
1,36.06,0,0,45,3,5.059,1,0,1300.324,2025
0,18.621,0,1,33,1,0,0,0,346.7416,1089
0,21.78,1,0,62,2,12,0,0,474.3684,3844
1,40.44,0,1,40,1,14.9,0,0,1635.393,1600
1,49.167,1,0,64,2,14.2,0,0,2417.394,4096
0,83.499,0,0,44,3,8.798,0,1,6972.083,1936
1,26.877,1,1,43,3,-0.613,0,0,722.3732,1849
0,22.776,1,0,38,4,-2.4,0,0,518.7462,1444
0,75.222,1,0,30,2,36.8,0,0,5658.349,900
1,26.526,0,1,34,1,-3.7,0,0,703.6286,1156
0,16.413,1,0,30,3,-0.45,0,0,269.3866,900
0,10.245,1,0,38,3,0.3,0,0,104.96,1444
0,71.184,1,0,63,2,59.061,0,1,5067.162,3969
0,33.126,0,0,42,3,-2.375,0,0,1097.332,1764
0,12.132,1,0,39,4,0,0,0,147.1854,1521
1,43.326,1,0,45,5,13.263,1,0,1877.142,2025
0,33.084,1,0,59,2,0.999,0,0,1094.551,3481
0,11.55,0,0,30,2,0,0,0,133.4025,900
0,50.484,0,0,43,3,385,0,1,2548.634,1849
0,19.704,0,1,46,3,-46.5,0,0,388.2476,2116
0,28.974,0,0,31,3,17.212,0,0,839.4927,961
1,53.7,1,0,34,4,23.833,1,0,2883.69,1156
0,25.5,1,1,36,5,0,0,0,650.25,1296
1,35.124,0,0,35,2,-6.64,1,0,1233.695,1225
0,20.151,1,0,62,2,0.3,0,0,406.0628,3844
0,64.791,1,0,45,4,-3.97,0,0,4197.874,2025
0,27.486,1,0,35,2,40.3,0,1,755.4802,1225
0,22.152,1,0,36,5,-5,0,0,490.7111,1296
1,26.901,1,0,27,2,5.299,0,1,723.6638,729
1,52.632,1,0,57,2,22.44,1,1,2770.127,3249
1,83.868,1,0,37,3,41.725,1,0,7033.841,1369
0,21,0,0,44,7,-13.144,0,0,441,1936
0,20.916,0,1,28,1,0.9,0,0,437.4791,784
0,21.15,0,0,45,2,-8.84,0,0,447.3225,2025
1,38.496,1,0,43,4,3.4,0,0,1481.942,1849
0,30.438,1,0,37,3,4.01,0,1,926.4718,1369
1,37.98,0,1,51,2,166.999,1,0,1442.48,2601
0,14.877,1,1,31,5,-30.5,0,0,221.3251,961
1,54.543,1,0,44,6,8.2,1,0,2974.939,1936
1,10.404,0,0,46,1,-2.5,0,0,108.2432,2116
0,23.55,1,0,31,3,12.4,0,0,554.6025,961
0,16.575,1,0,63,2,-1.345,0,0,274.7307,3969
1,51.57,1,0,52,3,6.55,1,0,2659.465,2704
0,25.2,0,0,57,1,-8.88,0,0,635.04,3249
0,17.172,0,0,42,1,-3.416,0,0,294.8776,1764
1,70.071,1,0,28,2,17.9,1,0,4909.945,784
0,30.78,0,0,39,4,-4.9,0,0,947.4084,1521
0,19.074,0,0,26,1,0.31,0,0,363.8174,676
0,90.483,1,0,44,6,50.5,0,1,8187.174,1936
0,35.55,1,0,60,2,30.899,0,1,1263.802,3600
0,29.64,1,0,38,4,0.994,0,0,878.5295,1444
1,37.917,1,1,41,4,2.699,0,0,1437.699,1681
0,43.596,1,0,28,2,-1.398,0,0,1900.611,784
0,30.492,0,1,46,4,11.7,0,0,929.7621,2116
0,18.54,1,0,29,3,1.2,0,0,343.7316,841
1,52.248,1,0,28,4,2.4,1,0,2729.854,784
0,19.374,1,0,64,2,34,0,1,375.3519,4096
0,12,0,1,29,1,0,0,0,144,841
0,53.697,1,1,44,3,33.9,0,1,2883.368,1936
0,38.028,1,0,64,2,1,0,0,1446.129,4096
0,59.952,1,0,58,2,113.595,0,1,3594.242,3364
0,28.362,1,1,31,4,-1.895,0,0,804.403,961
1,33.993,0,0,40,1,1.265,1,0,1155.524,1600
0,53.412,1,0,48,2,0.5,0,0,2852.842,2304
0,10.5,0,1,28,1,0.5,0,0,110.25,784
1,29.838,1,0,45,4,0.2,1,0,890.3062,2025
0,28.515,1,0,42,6,43.599,0,0,813.1052,1764
0,12.501,0,0,33,2,-1.48,0,0,156.275,1089
0,51.447,1,0,43,5,-0.5,0,0,2646.794,1849
0,28.35,1,0,42,5,-1.9,0,0,803.7225,1764
0,61.362,1,0,38,5,32.6,0,1,3765.295,1444
0,20.769,1,0,59,2,37.5,0,1,431.3513,3481
1,14.28,0,0,47,4,-0.032,1,0,203.9184,2209
1,24.603,1,0,27,2,-0.75,0,0,605.3076,729
0,21.381,0,1,37,1,-0.389,0,0,457.1472,1369
0,14.64,0,1,42,1,-0.79,0,0,214.3296,1764
1,51.3,0,1,41,3,-26.6,0,0,2631.69,1681
1,17.418,0,0,43,2,-3.165,1,0,303.3867,1849
0,45.426,1,0,37,4,-9,0,0,2063.521,1369
1,66.036,1,0,38,2,23,1,1,4360.754,1444
1,40.974,1,0,30,5,-4.2,1,0,1678.869,900
0,26.4,0,1,25,1,14.699,0,0,696.96,625
0,15.618,0,0,33,1,-1.1,0,0,243.9219,1089
1,102.15,1,0,59,4,9,1,0,10434.62,3481
0,83.616,0,0,42,1,44.5,0,1,6991.635,1764
0,19.548,0,0,40,3,3.3,0,1,382.1243,1600
0,51.552,1,0,44,4,-1.796,0,0,2657.608,1936
0,43.59,0,0,51,2,5.5,0,1,1900.088,2601
0,21.024,1,0,57,3,7.599,0,0,442.0086,3249
1,15.813,0,0,38,2,0.272,1,0,250.051,1444
1,17.913,0,0,55,1,0.499,0,0,320.8756,3025
0,24.84,0,0,39,2,0.2,0,0,617.0256,1521
1,62.7,1,0,30,4,-3.8,0,0,3931.29,900
0,13.44,0,0,42,4,0,0,0,180.6336,1764
0,15.099,1,0,27,5,1.8,0,0,227.9798,729
1,35.07,0,1,37,5,-2.55,1,1,1229.905,1369
0,54.948,1,0,32,4,5,0,0,3019.283,1024
0,19.68,1,0,25,4,-14.958,0,0,387.3024,625
0,16.56,0,0,48,2,-29.05,0,0,274.2336,2304
1,67.488,1,0,39,5,8.35,1,0,4554.63,1521
0,30.942,0,0,37,3,-4.456,0,0,957.4073,1369
0,40.224,0,1,46,1,-40,0,0,1617.97,2116
1,59.904,1,1,51,4,5.81,1,1,3588.489,2601
0,61.353,1,1,41,2,5.704,0,1,3764.191,1681
1,42.006,1,1,34,4,16.925,1,0,1764.504,1156
1,44.04,0,0,39,3,23.55,1,1,1939.522,1521
0,25.692,1,0,48,5,-2.4,0,0,660.0789,2304
1,120.3,1,0,31,2,16,1,0,14472.09,961
0,97.722,1,0,39,6,-10.6,0,0,9549.589,1521
1,37.14,0,0,38,1,-8.79,0,0,1379.38,1444
0,14.76,1,0,53,3,3.5,0,0,217.8576,2809
0,13.8,0,1,47,1,0.6,0,0,190.44,2209
1,49.8,0,0,40,1,120.318,1,0,2480.04,1600
1,116.001,1,0,47,3,97.3,1,1,13456.23,2209
1,45.717,0,0,39,4,2.5,0,0,2090.044,1521
1,26.4,0,0,26,1,-2,1,0,696.96,676
1,48.18,0,1,42,2,5,1,0,2321.313,1764
0,23.037,0,0,35,1,3.87,0,1,530.7034,1225
1,107.94,1,0,34,4,69,1,1,11651.04,1156
0,36.309,1,0,26,4,53.7,0,0,1318.343,676
1,54.15,0,1,45,1,43.175,1,1,2932.223,2025
0,51.66,0,1,28,1,-40.3,0,0,2668.756,784
1,58.236,1,0,43,5,401.3,1,1,3391.432,1849
0,76.428,1,0,45,2,230.5,0,1,5841.239,2025
0,39.582,0,0,46,2,5.419,0,0,1566.735,2116
0,25.761,0,1,41,1,1.499,0,0,663.6291,1681
1,106.272,1,0,44,4,115.1,1,1,11293.74,1936
1,85.32,1,0,37,3,-12.396,1,1,7279.502,1369
0,16.845,0,1,35,1,0.749,0,0,283.754,1225
0,11.703,0,1,30,1,-0.476,0,0,136.9602,900
1,32.61,0,0,41,2,22.35,0,1,1063.412,1681
0,28.68,1,0,40,4,2,0,0,822.5424,1600
0,23.13,1,1,43,4,1.299,0,0,534.9969,1849
0,56.322,1,1,27,8,-3.701,0,0,3172.167,729
1,45.528,0,1,34,3,7.886,1,0,2072.799,1156
0,12.75,0,1,26,1,0,0,0,162.5625,676
0,32.451,1,0,32,6,0.249,0,0,1053.067,1024
1,44.472,1,0,38,5,-5.25,1,0,1977.759,1444
1,70.125,0,0,44,2,32,1,1,4917.516,1936
1,80.904,1,0,44,4,41.5,1,1,6545.457,1936
0,27.96,0,0,32,1,-3.3,0,0,781.7615,1024
1,34.095,0,0,51,1,4.54,1,0,1162.469,2601
0,110.82,1,0,43,5,30,0,1,12281.07,1849
1,39.255,0,0,37,2,5.3,1,0,1540.955,1369
1,32.595,1,0,61,3,12.5,1,0,1062.434,3721
0,25.035,1,0,40,5,1.3,0,0,626.7512,1600
0,34.986,1,0,36,6,-2.5,0,0,1224.02,1296
0,21.975,1,0,26,2,7,0,0,482.9006,676
0,22.095,0,0,39,1,-0.8,0,0,488.189,1521
1,67.35,1,0,59,2,81.849,1,0,4536.022,3481
1,191.715,1,0,37,3,142.1,1,1,36754.64,1369
1,100.302,0,1,30,1,-21.901,1,0,10060.49,900
0,32.628,0,1,52,1,87.449,0,1,1064.586,2704
0,62.7,1,0,60,3,24.612,0,1,3931.29,3600
1,51.09,1,0,53,3,6.957,0,1,2610.188,2809
0,21.129,1,0,31,7,0,0,0,446.4346,961
1,39.351,1,0,41,5,4,1,1,1548.501,1681
1,44.73,0,0,40,1,5.731,1,0,2000.773,1600
1,22.95,0,0,27,2,2.7,1,0,526.7025,729
0,23.307,1,0,52,3,-14.995,0,0,543.2162,2704
0,22.161,0,0,33,2,-1,0,0,491.1099,1089
0,41.697,1,0,52,2,10.45,0,0,1738.64,2704
0,20.517,1,0,39,2,0.15,0,0,420.9473,1521
1,27.3,1,0,53,2,3.57,1,0,745.29,2809
0,15.009,0,0,62,2,13.749,0,0,225.2701,3844
0,51.972,1,0,47,4,3.344,0,1,2701.089,2209
0,57.612,1,1,28,2,0.515,0,0,3319.143,784
0,44.526,1,0,42,6,-1.63,0,0,1982.565,1764
0,19.236,0,1,37,1,-3,0,0,370.0237,1369
1,144.666,1,0,46,2,106.649,1,1,20928.25,2116
0,37.851,0,1,42,6,2.4,0,0,1432.698,1764
0,40.452,0,1,48,1,47.87,0,1,1636.364,2304
1,23.79,1,0,38,5,10.381,1,0,565.9642,1444
1,27.927,1,0,30,4,0.95,1,0,779.9174,900
1,121.701,1,0,48,2,15.63,0,0,14811.13,2304
0,18.705,0,1,29,1,0,0,0,349.877,841
1,37.254,1,0,41,3,48.799,1,1,1387.861,1681
0,38.886,1,0,46,2,-6.599,0,0,1512.121,2116
1,128.04,1,1,60,3,131.63,1,1,16394.24,3600
0,10.941,0,1,27,1,1.749,0,0,119.7055,729
0,15.558,0,0,63,1,14,0,0,242.0513,3969
1,63.66,1,0,33,2,-5.501,0,0,4052.595,1089
1,101.946,1,0,58,2,99.199,1,1,10392.99,3364
1,62.616,1,0,34,4,6.15,0,0,3920.764,1156
1,44.604,1,0,38,2,6,1,1,1989.517,1444
0,33.921,0,0,48,2,0.4,0,0,1150.634,2304
1,52.92,1,0,40,3,26.974,1,1,2800.526,1600
1,18.27,0,0,27,1,1.3,1,0,333.7929,729
0,11.52,0,0,58,3,-4.625,0,0,132.7104,3364
1,57.492,1,0,47,6,47.449,1,1,3305.33,2209
1,30.72,0,1,26,1,-1.805,1,0,943.7184,676
1,18.669,1,0,61,2,50.899,1,0,348.5316,3721
0,21.813,1,0,47,4,0.2,0,0,475.8069,2209
1,49.245,1,0,59,4,50,0,0,2425.07,3481
0,16.305,1,0,57,3,9.249,0,0,265.853,3249
0,31.635,0,1,44,1,0.249,0,0,1000.773,1936
1,42.231,1,0,32,4,0.1,0,0,1783.457,1024
